second,phase,offered_rps,attempted,success,errors,error_rate,p50_ms,p95_ms,p99_ms,mean_ms,scheduler_lateness_p95_ms
30,base,81,81,81,0,0.0,46.19723799987696,66.13166299939621,283.5537282004253,60.283601234644905,1.1480859393486753
31,base,83,83,83,0,0.0,45.88697399958619,47.41956120051327,47.68118564039469,45.92925798792146,1.1831497045932338
32,base,81,81,81,0,0.0,46.01315099898784,47.49492600058147,47.83427119873522,46.02390940745852,1.1154638395964867
33,base,80,80,78,2,0.025,46.12444550002692,52.10833649998672,86.71320542032842,47.48138757502147,1.0986861498167855
34,base,78,78,78,0,0.0,45.8802774992364,47.37909170025887,47.843516990105854,45.94360405129313,1.1254664465923272
35,base,79,79,79,0,0.0,45.899769000243396,47.42016309937753,48.34790332006378,45.954844620253056,1.144584163739637
36,base,78,78,77,1,0.01282051282051282,45.915242500086606,47.004491300594964,47.532243859059236,45.55734637184427,1.1603895901316719
37,base,83,83,83,0,0.0,46.08867000024475,47.476255000947276,48.178062678889546,46.06390131314594,1.1500337639517966
38,base,82,82,82,0,0.0,46.156418999999005,47.7071693500875,47.91692059014167,46.12947409749744,1.1545650577318156
39,base,83,83,83,0,0.0,46.05371999969066,47.53246589934861,49.17765022048117,46.12820326509385,1.106196017099137
40,base,80,80,80,0,0.0,46.074202000454534,47.86237210000763,48.072412981182424,46.098286287679,1.1852035506308307
41,base,81,81,81,0,0.0,45.834118998755,47.247120000974974,47.66481859951455,45.91286359272213,1.1176032730872976
42,base,79,79,79,0,0.0,46.19583800013061,47.36307020048116,48.00461631992221,46.13808002524152,1.1703295414918102
43,base,80,80,78,2,0.025,46.17326200059324,52.234637598667135,326.98572337972394,61.138266299803945,1.1758594505408837
44,base,78,78,78,0,0.0,46.12607750004827,47.67221950014573,48.25593497080263,46.243133833414525,1.106241855359258
45,base,79,79,79,0,0.0,46.10993400092411,47.46475559913961,48.261733499894035,46.108081506311386,1.2222198036397454
46,base,78,78,78,0,0.0,46.13623700060998,47.87051280009109,48.27234870934262,46.25563817948065,1.1407230026634354
47,base,77,77,77,0,0.0,45.976848999998765,47.361869400629075,48.18622184022388,46.03740702594979,1.107207273162203
48,base,83,83,83,0,0.0,45.87539599924639,47.64873730036925,47.895603941178706,45.85687285543827,1.1142922929138879
49,base,77,77,76,1,0.012987012987012988,46.1333499988541,47.614692999923136,296.8762222000024,59.200762493426076,1.0890042805840494
50,base,82,82,82,0,0.0,45.944351500111225,47.74374995013204,50.66508002946648,46.15720123188001,1.2015654153401556
51,base,81,81,81,0,0.0,45.9757360004005,47.603192999304156,48.19393040052091,46.011113296297054,1.1283750991424313
52,base,77,77,77,0,0.0,46.136662998833344,47.10655680100899,47.824479680421064,46.05870946754483,1.1511690441693645
53,base,80,80,79,1,0.0125,45.937505500660336,54.23344824903319,106.90980799072342,48.35914385000706,1.1494182515889406
54,base,83,83,83,0,0.0,46.05746800007182,54.959390499789194,67.01087040051792,47.05054221690316,1.1142766214106816
55,base,83,83,83,0,0.0,46.19213200021477,47.42412449995754,48.566589980328004,46.237432650500466,1.1401012616261141
56,base,80,80,80,0,0.0,45.85818150007981,47.27852280011575,48.24554634931701,45.89532366255753,1.1018512994269258
57,base,82,82,82,0,0.0,45.714084500104946,47.33898994845731,47.75234705073672,45.805687085415165,1.1082394765253412
58,base,81,81,80,1,0.012345679012345678,45.79035000097065,47.561142999256845,47.96008940029424,45.63273904936921,1.0998243706126232
59,base,79,79,79,0,0.0,46.21021899947664,47.57887070045399,51.1247241795354,46.36258408855967,1.1305291151074923
60,flash,653,653,623,30,0.045941807044410414,1181.9927509986883,4824.706157799297,5931.626704159862,1426.9965246538711,2.5465671264100815
61,flash,655,655,601,54,0.08244274809160305,3516.5826969987393,5438.602145900948,5915.720839799214,3513.557164659575,1.2451141974452158
62,flash,644,644,320,324,0.5031055900621118,5379.577471999255,5838.474537000093,5925.77945966088,5296.642081009339,16.518921328224693
63,flash,667,667,49,618,0.9265367316341829,5505.28454599953,6020.444283098914,6073.508128840731,5519.62753682309,1.1419512806241987
64,flash,647,647,0,647,1.0,5515.774254001371,5980.4882604999875,6026.26915059951,5537.333127751155,50.5910939076785
65,flash,663,663,0,663,1.0,5522.065364999435,5972.913637699094,6013.831760339599,5510.952013223177,9.252915845536336
66,flash,627,627,0,627,1.0,5518.619731999934,5972.320380998644,6011.926151540465,5518.729770893183,1.2131058652812499
67,flash,647,647,0,647,1.0,5526.767258999826,5970.732231899819,6008.636770419216,5514.41884202318,84.54445060233417
68,flash,626,626,0,626,1.0,5517.645824998908,5968.861076749818,5995.194045249718,5520.316191123036,2.4274582742691564
69,flash,658,658,0,658,1.0,5611.766245000581,5962.613567849712,5970.074176220114,5590.352094310026,109.79111037731852
70,flash,669,669,0,669,1.0,5426.940248000392,5958.157386399762,5975.323717120555,5400.376900094196,6.582063838868665
71,flash,652,652,0,652,1.0,5435.702849000336,5964.669197599778,5979.286348750302,5352.93470040794,111.10956281745536
72,flash,653,653,0,653,1.0,5349.440620000678,5958.5117662009,5977.425846319238,5088.680271324666,99.52747240022288
73,flash,656,656,0,656,1.0,5290.829679500348,5929.836985750626,5974.725241499436,5003.254802548798,3.855538201150921
74,flash,636,636,0,636,1.0,20.109378999222827,5276.251202249114,5342.087811350211,1597.6702320409122,120.88652777174502
75,flash,644,644,0,644,1.0,18.859648500438198,21.20161024940899,1042.0868268594313,38.825031173936914,4.838873224343848
76,flash,654,654,0,654,1.0,18.825710500095738,20.10179184999288,519.459430719698,46.586225247746086,2.619675175901649
77,flash,658,658,0,658,1.0,18.86893200025952,54.04994745031217,72.6148322289918,32.082507618536795,2.968878981937449
78,flash,644,644,0,644,1.0,19.130935500470514,133.06958964994922,161.56638723961805,44.974055079192624,20.781297553458003
79,flash,649,649,0,649,1.0,18.87912900019728,74.03641900054944,111.99629131995604,29.33804129739328,2.639722893218283
80,flash,641,641,0,641,1.0,18.829723001545062,19.75982300064061,37.23946320023973,22.33912890795766,1.179856573799043
81,flash,653,653,0,653,1.0,18.725451000136673,19.406822000746615,20.440936599552522,21.886931851453284,1.0906268751568855
82,flash,659,659,0,659,1.0,18.773817999317544,19.341613199685526,20.155253900375094,20.36263642333853,1.114496647642227
83,flash,641,641,0,641,1.0,18.768932999591925,19.657729999380535,29.303094200440714,23.78165439783094,1.1086979775427608
84,flash,660,660,0,660,1.0,18.835449000107474,19.374686750325054,20.26881267020144,20.402541395408964,1.1334898757922929
85,flash,668,668,0,668,1.0,18.863707500713645,20.049358149390173,37.01723574944483,19.300640447585202,1.7562313305461428
86,flash,652,652,0,652,1.0,18.779648499730683,19.315797899434983,20.132875399958728,23.540349276025857,1.0939312058326323
87,flash,675,675,0,675,1.0,18.799015000695363,19.40615540042927,25.32603839892544,18.963260737781873,1.1476987039714004
88,flash,640,640,0,640,1.0,18.847450499379192,19.39173295040746,19.971925419795298,18.87639493282336,1.1103642500529527
89,flash,672,672,0,672,1.0,18.809121000231244,19.462346950422216,25.81111805955514,18.985316331842178,1.1560801404812087
90,flash,633,633,0,633,1.0,18.83427800021309,19.618345799608505,21.259692720050204,18.921545334908615,1.177319334965432
91,flash,643,643,0,643,1.0,18.776547998641036,19.474405899745758,25.497667559611813,18.95717651635691,1.1175462348546716
92,flash,666,666,0,666,1.0,18.777740499899664,19.347051499153167,20.28356085020278,18.83376506003452,1.1027909358745092
93,flash,626,626,0,626,1.0,18.784783000228344,19.39741150044938,24.919400000271708,18.931940883418886,1.125488421166665
94,flash,656,656,0,656,1.0,18.800147999172623,19.294899250326125,19.905921800454966,18.824964634185694,1.1320511953272216
95,flash,669,669,0,669,1.0,18.804889999955776,19.8512364000635,33.56138612041836,22.205160263099355,1.2777957948856065
96,flash,673,673,0,673,1.0,18.734891000349307,19.363466399590834,20.076923680535394,18.814705346223633,1.1385767600586405
97,flash,659,659,0,659,1.0,18.74773199961055,19.32806399945548,20.143593440661782,18.801937250328304,1.1390358951757662
98,flash,642,642,0,642,1.0,18.7692089994016,19.427348249701026,28.042538100089594,18.986972517084276,1.112995235598646
99,flash,641,641,0,641,1.0,18.74588999999105,19.379290000870242,19.97812840018014,20.357185190301372,1.1012872691935627
100,flash,657,657,0,657,1.0,18.859282999983407,20.622349399855015,38.2380893592199,23.922535420061184,2.045002115846731
101,flash,627,627,0,627,1.0,18.76165899921034,19.291114499719697,19.96583711945277,18.79848189468106,1.0867333090573084
102,flash,625,625,0,625,1.0,18.761455999992904,19.345034999787458,27.460599319529123,18.98117204962182,1.1398259994166438
103,flash,670,670,0,670,1.0,18.743273999461962,19.31074069934766,19.99255702987284,18.779296937287626,1.0932991575828055
104,flash,657,657,0,657,1.0,18.756254999971134,19.417563199749566,26.937738199922094,18.95212223289809,1.1255068187892903
105,flash,632,632,0,632,1.0,18.761130500024592,19.569811651035707,21.395952558796132,18.845030797474696,1.1545098926035282
106,flash,646,646,0,646,1.0,18.703462500525347,19.410915749631386,24.839684450489557,18.856560727608638,1.0791824806801742
107,flash,639,639,0,639,1.0,18.711290000283043,19.309577400235867,19.871968499392096,20.365266320835236,1.0804483226820594
108,flash,669,669,0,669,1.0,18.779343999995035,19.316126999547123,32.497042200775546,19.059008663685184,1.1115587658423465
109,flash,639,639,0,639,1.0,18.784300000334042,19.404706200111832,20.00348199988366,18.847598974938656,1.1189714516149252
110,flash,662,662,0,662,1.0,18.8445160010815,19.73914719919776,23.82513441889384,19.03003213446442,1.2137801360040616
111,flash,663,663,0,663,1.0,18.810008999935235,19.425667999166762,23.189108379992824,18.928183683241716,1.1679013665343516
112,flash,641,641,0,641,1.0,18.79207599995425,19.389129998671706,20.001944199975696,18.852115755037115,1.0894935549004003
113,flash,637,637,0,637,1.0,18.77461399999447,19.423590400401736,26.978013359403107,18.997862544745935,1.135316846921342
114,flash,651,651,0,651,1.0,18.79355100027169,19.389255499845603,20.027811499858217,18.823451706573966,1.0658530391083332
115,flash,645,645,0,645,1.0,18.83620100124972,19.856696199713042,29.78326828022537,19.131668325540222,1.316437132845749
116,flash,655,655,0,655,1.0,18.796004000250832,19.360481800322304,20.032881340921463,18.827844851960553,1.1057477986469166
117,flash,641,641,0,641,1.0,18.799188999764738,19.700390999787487,26.657748200523212,19.034965151359657,1.1160689900862053
118,flash,665,665,0,665,1.0,18.785422000291874,19.43028679888812,20.215137199556924,18.833869096231222,1.1270230741502019
119,flash,646,646,0,646,1.0,18.730765000327665,19.417478750256123,26.291419699282322,18.929330568102124,1.1338772169438016
120,flash,631,631,1,630,0.9984152139461173,18.815147001078003,19.714020500032348,5435.294039499786,96.10962437400822,1.1721705641321023
121,flash,664,664,0,664,1.0,18.70160250018671,19.4522075005807,25.927091090434264,18.881442637062303,1.1091504627074755
122,flash,671,671,98,573,0.8539493293591655,18.754623000859283,268.2644394999443,343.19323900090217,50.455907467912546,1.0757088703030604
123,flash,659,659,555,104,0.15781487101669195,1753.1070909990376,5660.9272454994425,5737.389420420113,2250.9416708285344,1.1007138884451708
124,flash,652,652,585,67,0.10276073619631902,4127.407105999737,5439.601633900202,5807.880769550266,3978.8529966993483,3.171928195752125
125,flash,669,669,52,617,0.922272047832586,5522.571827999855,5963.228984001398,6007.923477559671,5499.195854429021,1.2329223845881643
126,flash,673,673,4,669,0.9940564635958395,5522.440183000072,5979.147590200591,6026.480685240385,5522.79554560927,34.441478493681615
127,flash,624,624,0,624,1.0,5521.737157499956,5983.716625451143,6024.534232831356,5522.123584051259,1.1288091744063422
128,flash,649,649,0,649,1.0,5549.318810999466,5985.290488600003,6026.883592320955,5525.755250681079,69.2172360748373
129,flash,625,625,0,625,1.0,5514.000838998982,5974.8262547989725,6011.675003878845,5529.96098465921,1.1554520002391653
130,flash,641,641,0,641,1.0,5448.396908001087,5974.756132000039,5999.982311200802,5503.903871124835,94.22893428745738
131,flash,637,637,0,637,1.0,5521.203184000115,5961.6349701995205,5977.570464960008,5523.479329664085,4.530168389101227
132,flash,648,648,0,648,1.0,5519.749691499783,5966.066835249876,5979.408582189408,5512.580314799371,93.10612319859499
133,flash,659,659,0,659,1.0,5671.899999999368,6119.954021999729,6144.625622339772,5614.881396104659,1.9581369198931509
134,flash,669,669,0,669,1.0,5666.044194998904,6001.112889599608,6009.0787918803835,5683.874768544105,113.74911179736958
135,flash,638,638,0,638,1.0,5488.157597000281,5965.465442550158,5980.371875480105,5495.689320464003,6.190697456622697
136,flash,625,625,0,625,1.0,5447.991930001081,5960.640338199664,5974.225814919555,5395.270450665618,111.61888520000497
137,flash,676,676,0,676,1.0,5423.072608500661,5955.099725249511,5978.2445962505335,5300.499542068035,108.45342636548594
138,flash,665,665,0,665,1.0,5295.724583000265,5959.271384200474,5977.370233120528,5065.814308863199,2.9680276828002623
139,flash,653,653,0,653,1.0,5321.544489001099,5826.327271200353,5835.334789120388,4952.608746490057,154.84925149467014
140,flash,630,630,0,630,1.0,19.06920649980748,5256.670685349309,5326.265492880357,1322.4096806492382,4.5932920998893625
141,flash,627,627,0,627,1.0,18.824540999048622,20.374287099366484,57.168358639937665,42.4039723636068,2.7298536062517194
142,flash,673,673,0,673,1.0,18.844758000341244,20.436630800759303,98.60058744015981,25.514247329896396,18.431115587372886
143,flash,652,652,0,652,1.0,18.83784550045675,20.24294419998114,540.2169114807019,37.93937103831465,33.54019544058249
144,flash,669,669,0,669,1.0,18.757170999379014,19.75354320020415,46.79302272037605,23.897877112084057,1.5451872470293981
145,flash,665,665,0,665,1.0,18.79741099946841,20.615025799997962,66.30432700098027,23.196111392435274,23.229317948062047
146,flash,663,663,0,663,1.0,18.741506999504054,19.438075300604396,20.284610479830008,18.813209420797406,1.100161634167307
147,flash,666,666,0,666,1.0,18.741396500445262,19.401188001211267,32.05521934996799,22.067816997016827,1.1741297739717993
148,flash,637,637,0,637,1.0,18.869690000428818,2102.24873660045,4128.306239760204,289.7453820188622,1.0918891235633055
149,flash,637,637,0,637,1.0,18.825678000212065,19.618678401093348,31.20324940071439,19.098781657796316,1.149053720655502
150,recovery,179,179,0,179,1.0,18.9663710007153,19.791983699906268,21.432954060510383,24.756141290525996,1.1570256763661746
151,recovery,183,183,0,183,1.0,18.984112999532954,19.432066699300776,204.0736109595015,30.160787797832285,1.1418618059906294
152,recovery,183,183,0,183,1.0,18.89823700003035,19.531496400122705,19.836213299713563,18.87457764478611,1.1104593628260773
153,recovery,182,182,0,182,1.0,18.931540999801655,19.434063799326395,20.026191959623247,18.89702301089998,1.122955356731836
154,recovery,179,179,0,179,1.0,18.842068000594736,19.433503301479504,19.596305320264946,18.8060898548449,1.130705937066523
155,recovery,177,177,0,177,1.0,18.853064000722952,19.539391799844452,27.00424675895197,19.030073920871498,1.1910425881069377
156,recovery,173,173,0,173,1.0,18.973932999870158,19.58500299915613,19.97690171949216,18.97860602317146,1.1357086848875042
157,recovery,179,179,0,179,1.0,18.96354699965741,19.596699800786155,19.75979756021843,19.019719217799853,1.1426155433582608
158,recovery,178,178,0,178,1.0,19.06464350031456,19.629074550084624,19.85497231946283,19.066931876387684,1.1372831502740155
159,recovery,176,176,0,176,1.0,18.991437499607855,19.53077350071908,19.681729500462097,19.003754732972826,1.1431026127866062
160,recovery,178,178,0,178,1.0,19.1638319993217,19.778053199297574,20.428481389772056,19.196437567393076,1.186847857934481
161,recovery,181,181,142,39,0.2154696132596685,108.90990200095985,356.429975001447,432.41644320005173,173.69490478455765,1.1465721545391716
162,recovery,180,180,179,1,0.005555555555555556,447.6225299995349,661.9656495994604,1901.9588092503736,533.801818805437,1.141883600757865
163,recovery,168,168,168,0,0.0,836.9491210005435,927.9469688994141,945.4094779801566,844.096515934509,1.1730824387086614
164,recovery,170,170,170,0,0.0,945.5995519992939,2157.0291144001208,3280.617543559383,1102.8316536293405,1.1932589059142629
165,recovery,174,174,174,0,0.0,1149.188254999899,1245.393816300657,1247.2020601205986,1127.6431745287775,1.1974512001870607
166,recovery,175,175,174,1,0.005714285714285714,1228.8202340005228,1252.2300768005152,1551.8769652801316,1252.0614539428996,1.135473857539182
167,recovery,168,168,89,79,0.47023809523809523,789.6114855002452,1209.7353731498515,1235.9790232395064,556.6610290357164,1.1512151708302554
168,recovery,177,177,76,101,0.5706214689265536,19.22319199911726,695.8852381998439,742.5242653599707,211.5756509039558,1.1631088713329518
169,recovery,170,170,97,73,0.4294117647058823,45.99129000052926,73.43548284916324,99.69664727987038,39.4574428881777,1.1743905819457723
170,recovery,174,174,87,87,0.5,34.99748499962152,49.011484549282606,61.84134760114836,33.429318557488116,1.5298862641429873
171,recovery,163,163,84,79,0.48466257668711654,45.2434019989596,48.4006093998687,63.303216259664616,39.85188036809643,1.1813752576927072
172,recovery,166,166,124,42,0.25301204819277107,46.13011149922386,48.28539449908931,49.18297799986249,39.5355170482058,1.1703184422913182
173,recovery,162,162,124,38,0.2345679012345679,46.40416100028233,48.19515964954917,49.02844011041451,40.20050303695848,1.191930338700331
174,recovery,172,172,165,7,0.040697674418604654,48.17496099985874,104.9261780999586,490.94875461892354,70.10649197086106,1.1501134958962211
175,recovery,168,168,168,0,0.0,46.9120824991478,49.78859540051417,51.94088167952942,48.743562744134366,1.34315433779193
176,recovery,173,173,173,0,0.0,46.52558700036025,48.240781200365745,334.91674664030256,58.39320484978551,1.1670492134726373
177,recovery,168,168,168,0,0.0,46.4591139998447,48.474905399780255,49.79458926061854,46.5610866071659,1.1438661377724202
178,recovery,164,164,164,0,0.0,46.690121500432724,48.553835050006455,54.23085611981152,46.95003999392234,1.1160976096107333
179,recovery,163,163,162,1,0.006134969325153374,46.54764099905151,48.25474249973922,50.05127882122906,46.47605220244967,1.134390104925842
180,recovery,163,163,163,0,0.0,46.75832099928812,48.418139800014615,49.10818622109218,46.8085684847573,1.2117399162889342
181,recovery,160,160,160,0,0.0,46.77487749995635,48.352915499253875,50.332016398988344,53.3545850062751,1.0390405504040254
182,recovery,159,159,158,1,0.006289308176100629,46.95097399962833,48.43878769988805,50.1104498198765,82.77278779242583,1.139096196857281
183,recovery,165,165,164,1,0.006060606060606061,46.75300199960475,48.80763420005678,51.201532000704944,81.98781277568548,1.1153054121678
184,recovery,160,160,159,1,0.00625,46.807529000034265,53.03171400091745,63.609768090300335,78.57415184997762,1.119497650142876
185,recovery,162,162,161,1,0.006172839506172839,46.81450850057445,48.417354749835795,49.05198182006643,46.56570883943695,1.275331750821351
186,recovery,165,165,165,0,0.0,46.454221999738365,48.470278400418465,49.028368160288665,46.51477659402493,1.1866013035614742
187,recovery,158,158,158,0,0.0,46.94055850086443,48.76366154940115,51.012206950199484,53.596932962056044,1.1301488266326487
188,recovery,160,160,160,0,0.0,46.82949450034357,48.182953750165325,49.21221398972193,46.689768843668844,1.141565700163483
189,recovery,158,158,158,0,0.0,46.78515799969318,48.28045840140476,487.32032924978523,59.625600139273196,1.1153441007991205
190,recovery,158,158,158,0,0.0,46.9114224997611,107.03296729989233,1134.517651900478,77.59138670883922,1.130954211839708
191,recovery,161,161,161,0,0.0,46.952598000643775,109.08754199954274,126.37958900049858,57.305344583882686,1.1204452857782599
192,recovery,154,154,153,1,0.006493506493506494,46.898870499717304,81.97047784924506,191.29241071015696,59.36118506495451,1.1098481403678304
193,recovery,157,157,157,0,0.0,47.27855600140174,100.63547679928885,111.6865892390342,61.99432514003307,1.152330070908647
194,recovery,153,153,153,0,0.0,46.642086999781895,48.89621660040575,156.80063552019206,55.16079192814395,1.060536352451891
195,recovery,159,159,159,0,0.0,46.973530001196195,49.73005189858668,62.64123148008362,47.462241477997914,1.3409500355919588
196,recovery,154,154,154,0,0.0,46.51060549986141,48.53554610017454,49.12643826981366,46.80720758451216,1.1257516499426854
197,recovery,162,162,162,0,0.0,46.734186499634234,50.597352600289014,55.61411244105328,48.449561142020954,1.0929076962383983
198,recovery,156,156,155,1,0.00641025641025641,46.629099500023585,48.89300299919341,49.93162070159087,46.54399051284996,1.1134317310279584
199,recovery,157,157,157,0,0.0,46.8151349996333,48.65206360009324,149.08771812064467,54.78572559876489,1.0900043627771083
200,recovery,155,155,155,0,0.0,46.9506490007916,53.94387320029637,63.04949676043185,47.974413006428925,1.403777558880394
201,recovery,158,158,158,0,0.0,46.80967399963265,51.50553220064471,133.98025565045845,49.578247474666476,1.1197272177014386
202,recovery,156,156,156,0,0.0,46.503032001055544,48.41722199944343,58.72862805099406,53.37134433338155,1.0943454417429166
203,recovery,155,155,155,0,0.0,46.36576499979128,50.442448699323016,1070.4156813798184,67.46832603871994,1.1086172447903666
204,recovery,147,147,146,1,0.006802721088435374,46.60463399886794,48.65976679921005,50.38103395952929,46.509531149605536,1.137647697032662
205,recovery,148,148,148,0,0.0,46.740950499952305,48.771115700310474,51.28337347905472,46.82368443246634,1.1369405522600573
206,recovery,155,155,155,0,0.0,46.57535800106416,48.385637299361406,49.51844402046846,53.29722153551448,1.115590064910066
207,recovery,150,150,150,0,0.0,46.57425749974209,48.323040550258156,48.95497557992712,46.546901106594305,1.0987205171659298
208,recovery,156,156,155,1,0.00641025641025641,46.599565500400786,48.16497474985226,48.943950100965594,52.738212512803074,1.1314049547763716
209,recovery,152,152,151,1,0.006578947368421052,46.70884000006481,48.60553429971333,49.319982231208996,53.35734472374784,1.0601321347166959
210,recovery,154,154,154,0,0.0,47.06163399896468,50.09947064982043,52.55993405933623,54.090173870026305,1.140838416540646
211,recovery,152,152,151,1,0.006578947368421052,46.37777300013113,48.190618050011835,48.73505801993815,46.26061059871302,1.0900124401814533
212,recovery,154,154,154,0,0.0,46.65629149894812,48.287515300944506,48.96168923010919,46.69292848706532,1.0755474199868331
213,recovery,150,150,149,1,0.006666666666666667,46.78134100049647,50.306452700078815,741.3660222793558,65.03758081336855,1.1058672003855465
214,recovery,153,153,153,0,0.0,46.5029869992577,48.67457699983788,48.93023412063485,46.60256292817055,1.1154590647493023
215,recovery,146,146,146,0,0.0,46.65241450038593,48.68217450029988,50.33103759978985,46.712380547943795,1.2597766844919533
216,recovery,144,144,144,0,0.0,46.74868849906488,47.77293284987536,48.66922019949925,46.61536081238814,1.1228211232264584
217,recovery,142,142,142,0,0.0,46.44117600037134,47.92172564930297,48.36832918028449,46.40695236632613,1.1134929249237757
218,recovery,143,143,143,0,0.0,46.56813099973078,47.936470700005884,48.216996140508854,46.509588496538505,1.1314548277368885
219,recovery,150,150,149,1,0.006666666666666667,46.408047000113584,48.050073800914106,49.36482746927139,46.38650455998383,1.0667027339877677
220,recovery,147,147,147,0,0.0,46.54231099993922,48.53256849874015,49.73129200046969,46.637312449006245,1.1780933280533643
221,recovery,139,139,139,0,0.0,46.246747000623145,47.94547720030096,48.56740939914744,46.317888705089516,1.1518170549607019
222,recovery,138,138,138,0,0.0,46.37359950083919,48.0694540496188,49.007165760413045,46.516998043522975,1.1094187857452198
223,recovery,143,143,142,1,0.006993006993006993,46.66450399963651,268.7500566007657,327.13151527910736,87.6060977832669,1.1051674640839337
224,recovery,143,143,143,0,0.0,46.69538099915371,59.269090800444246,84.60324399889953,48.35974357339799,1.1082687593443552
225,recovery,141,141,141,0,0.0,46.679478999067214,48.669777999748476,50.334207400374,46.756224226994405,1.188846737932181
226,recovery,136,136,135,1,0.007352941176470588,46.32440800014592,47.788317250251566,48.320554200108745,46.06957004408982,1.1396593085919449
227,recovery,138,138,137,1,0.007246376811594203,46.345682500032126,48.01187645080063,48.32085636928241,46.13481260874297,1.134400695536897
228,recovery,145,145,144,1,0.006896551724137931,46.28956299893616,48.43587359973754,48.9367746400967,46.26768679314911,1.1335022485582158
229,recovery,143,143,143,0,0.0,46.65199500050221,48.329247999572544,49.34554165934969,46.601037769251235,1.1372919234418077
230,recovery,143,143,142,1,0.006993006993006993,46.77509000066493,48.50183270045818,50.28602111979126,48.17646755953421,1.160990514654259
231,recovery,137,137,137,0,0.0,46.47724200003722,49.37599620061519,53.80942296033023,46.710333576632294,1.15766277849616
232,recovery,141,141,140,1,0.0070921985815602835,46.70520500076236,58.061830000951886,104.04000599955899,55.226486858218585,1.1484237747936277
233,recovery,135,135,134,1,0.007407407407407408,46.52618100044492,48.51613329992688,78.70447190005507,47.17649331112086,1.180106314313889
234,recovery,135,135,135,0,0.0,46.61325000051875,49.14232270057255,57.60101830033816,46.90564761484792,1.1887890372236143
