second,phase,offered_rps,attempted,success,errors,error_rate,p50_ms,p95_ms,p99_ms,mean_ms,scheduler_lateness_p95_ms
18,night,39,39,39,0,0.0,31.10825499970815,32.2387311995044,32.88363722025679,31.194336897430894,1.2773581052897498
19,night,40,40,40,0,0.0,31.197213000268675,32.96347450022948,39.82006948009257,31.565110949964037,2.0292997999604263
20,night,40,40,40,0,0.0,31.21553050004877,33.0976419998933,41.708245759728015,31.8031962249961,1.980833049765351
21,night,39,39,39,0,0.0,31.216112000038265,32.41438999957609,32.996852079886594,31.321267794877574,3.15552009815292
22,night,40,40,40,0,0.0,31.273822999992262,33.326215250281166,34.60599281980649,31.580197300172586,2.110201899995445
23,night,40,40,40,0,0.0,31.211518999953114,32.415987200147356,32.703249410069475,31.369408175009994,2.1427467007470113
24,night,40,40,40,0,0.0,31.21624850018634,33.08279195080104,33.85202610998931,31.382904000020062,2.079068550528973
25,night,43,43,43,0,0.0,31.19787399919005,34.67656469965732,35.51570786008597,31.53660665110544,1.2112195398003678
26,night,42,42,42,0,0.0,31.17693399963173,33.259584050711055,36.108669719824334,31.509721476205804,2.660674285834833
27,night,43,43,43,0,0.0,31.193480999718304,31.916748599996936,35.919352099645025,31.42351809300064,1.2500519538662047
28,night,44,44,44,0,0.0,30.996882999716036,32.53569689968572,44.288773369744376,31.671512068132042,2.1183694821502286
29,night,42,42,42,0,0.0,31.090449500425166,32.114059649711635,32.49267660030455,31.219875642862114,1.2174901406069696
30,night,42,42,42,0,0.0,31.12217449961463,32.33684940059902,32.69120072989608,31.24027961898502,1.228197983982682
31,night,43,43,43,0,0.0,31.327078000686015,34.82341780036222,37.3664686000302,31.72611044188078,2.648603762645507
32,night,43,43,43,0,0.0,31.244995000633935,33.98273199964024,40.516532280198575,31.724809697765902,1.2441826997019234
33,night,44,44,44,0,0.0,31.098951999865676,33.49296199994569,34.349804589901396,31.390665068143292,1.8690982227326458
34,night,41,41,41,0,0.0,31.19234299992968,32.42049299933569,35.47930979984813,31.36052565851725,2.213101512097637
35,night,44,44,44,0,0.0,31.114601000354014,31.868713249878056,33.35511706016405,31.204972022764693,2.0184090589737025
36,night,44,44,44,0,0.0,31.170925499736768,33.866006449625274,37.69818928999484,31.637364272703714,2.079211881846277
37,night,44,44,44,0,0.0,31.13073499980601,31.93155270000716,32.41837271035365,31.15430377269232,1.9793131590631676
38,night,43,43,43,0,0.0,31.035353000334,32.36077369974737,32.55528849989787,31.15667125585301,1.3013992445848999
39,night,46,46,46,0,0.0,31.108552499972575,32.27925924966257,33.46608669980924,31.18819308699882,2.1125112173194793
40,night,43,43,43,0,0.0,31.16457999931299,33.59450649986684,36.91802013991036,31.530221651210436,1.8592773143609518
41,night,46,46,46,0,0.0,31.460198500099068,33.99946524996267,34.46960564961046,31.731003065211237,2.1422472395897785
42,night,44,44,44,0,0.0,31.287787500332342,33.265693250723416,33.61183406985219,31.437277068169518,1.917342350270701
43,night,44,44,44,0,0.0,31.22010600009162,32.12542854957974,32.82642828002281,31.248329431739627,1.9573149460939023
44,night,45,45,45,0,0.0,31.11681700011104,32.17592020009761,32.58271748010884,31.20091246663732,2.133341289481905
45,night,44,44,44,0,0.0,31.036267499985115,33.69713635024709,36.15419994054719,31.47757963636815,2.004848049955399
46,night,45,45,45,0,0.0,31.38881199993193,32.80881319933542,33.22628904010344,31.500748977709414,2.1555607776463144
47,night,48,48,48,0,0.0,31.409196499680547,33.59470849968602,35.81833811973411,31.52717591660803,1.8974072002947646
48,night,48,48,48,0,0.0,31.084762999398663,32.24191519966553,32.9320717898554,31.187368395876547,1.9837362338421367
49,night,47,47,47,0,0.0,30.994054000075266,32.7150287996119,35.29048011965642,31.230159659610358,1.9015213002603586
50,night,48,48,48,0,0.0,31.154474500453944,32.711929499873804,36.18206238001222,31.41945506246202,1.7601788837964705
51,night,48,48,48,0,0.0,31.211377999625256,33.98231230021338,36.92417352977827,31.727999624952947,3.015227167179546
52,night,48,48,48,0,0.0,31.078462000550644,34.02011260045583,36.59667073023229,31.492653541742282,2.118230666837917
53,night,50,50,50,0,0.0,31.0620395002843,32.866936049867945,34.66593229024511,31.25863092001964,1.9882582499576529
54,night,48,48,48,0,0.0,30.98852649964101,32.004698550053945,32.12757584001338,31.08041185419097,1.6145327828326113
55,night,51,51,51,0,0.0,31.04862000054709,31.79559100044571,33.110649999798625,31.089955666656724,2.1244002846287913
56,night,50,50,50,0,0.0,31.057113999850117,33.745305500315226,37.530291449302226,31.520627579957363,2.2654004499145226
57,night,50,50,50,0,0.0,30.99986449979042,32.25403125011326,45.902493619914786,31.5884362199904,2.0652408503792685
58,night,47,47,47,0,0.0,30.999526000414335,31.982453200271266,32.904693000054976,31.106789446815302,1.296832187017572
59,night,48,48,48,0,0.0,31.03166550044989,32.537375549873104,32.872536749828214,31.191951000020406,1.8953907496324969
60,morning_ramp,48,48,48,0,0.0,31.24031149991424,32.57359684948824,33.68664921976233,31.287294104079894,1.6475059838285229
61,morning_ramp,51,51,51,0,0.0,30.961196999669482,32.99342300033459,33.822512999904575,31.210253470639074,2.1561232451858814
62,morning_ramp,56,56,56,0,0.0,30.920954500288644,33.12324175044523,36.97266664953531,31.232153553625203,1.1625652498423733
63,morning_ramp,57,57,57,0,0.0,30.93681300015305,31.663576800383453,32.01606476046436,30.94105443861943,1.17154843537719
64,morning_ramp,59,59,59,0,0.0,30.92065700002422,33.05051180013834,34.975489600237786,31.186066389806403,1.112741828819708
65,morning_ramp,57,57,57,0,0.0,30.972747999840067,31.93391580007301,32.28816315993754,31.03112101750109,1.1603973825913272
66,morning_ramp,62,62,62,0,0.0,30.878018500061444,33.4571009001138,33.72669255059009,31.181821612922395,2.689098056680451
67,morning_ramp,64,64,64,0,0.0,31.015270000352757,33.48511320009493,36.97134201999688,31.283102843786992,1.1143462004383764
68,morning_ramp,66,66,66,0,0.0,30.967206000241276,32.476413249696634,34.30588819983312,31.177264045406144,1.5301556211397838
69,morning_ramp,68,68,68,0,0.0,30.936588999793457,32.438912750012605,34.42116814983819,31.138916750023782,2.1908664414240775
70,morning_ramp,65,65,65,0,0.0,30.997953999758465,32.02530540002044,33.26949812006205,31.133226015369402,1.4428977539864714
71,morning_ramp,67,67,67,0,0.0,31.287208000321698,32.80038560005778,33.992506639806386,31.41462241785745,2.495702292617352
72,morning_ramp,73,73,73,0,0.0,31.180863000372483,32.27819999974599,32.59626576069422,31.213574849261185,2.1664077317836927
73,morning_ramp,75,75,75,0,0.0,30.990261999249924,32.31089460014118,33.2357217000572,31.156043920006294,1.9900761672033693
74,morning_ramp,78,78,78,0,0.0,30.856959000175266,32.61934294987441,34.147147349831364,31.051284807675145,1.246204826838948
75,morning_ramp,76,76,76,0,0.0,30.976726499829965,32.37504775006528,37.156845499794144,31.279581105285327,2.1854681717741187
76,morning_ramp,81,81,81,0,0.0,31.047356000271975,33.22306700010813,34.95417700014515,31.30212083947243,2.5305951112386538
77,morning_ramp,77,77,77,0,0.0,30.93158499996207,32.999955200102704,38.70456104003097,31.274089129865033,2.172636999966926
78,morning_ramp,86,86,86,0,0.0,30.863382999996247,32.04844224956105,34.91509549962757,31.03255381398243,1.1547757965217897
79,morning_ramp,87,87,87,0,0.0,30.67141800056561,32.19327249962589,38.433278979809984,30.986076574705272,1.1536303007233073
80,morning_ramp,84,84,84,0,0.0,30.98310700033835,32.528195599934406,35.16318529021191,31.127019083279656,1.1454597840838687
81,morning_ramp,83,83,83,0,0.0,31.0480030002509,33.72123660055877,35.84706279974854,31.483262120497994,3.1434130959496547
82,morning_ramp,89,89,89,0,0.0,30.899031999979343,32.78065200029232,33.48516272031702,31.082354393250814,1.2125000856030965
83,morning_ramp,92,92,92,0,0.0,30.622071999914624,31.902629699925455,36.483550229713735,30.86282768475465,1.157532647903281
84,morning_ramp,91,91,91,0,0.0,30.784213000515592,32.09384199954002,33.44932740028522,30.932728527489587,1.1185528792339028
85,morning_ramp,90,90,90,0,0.0,30.844960000194988,32.0269503498821,33.621889399883,30.986223011132097,1.1519274668899016
86,morning_ramp,94,94,94,0,0.0,31.242297499829874,76.9554203500774,101.03730689025619,36.68248508504203,3.4669065630623663
87,morning_ramp,101,101,101,0,0.0,30.782015999648138,32.07964000011998,83.2657979999567,32.14692998021251,2.1166466431168374
88,morning_ramp,95,95,95,0,0.0,30.816641000456002,32.04466089991911,37.84125686021077,31.244734526367928,1.1404217744711787
89,morning_ramp,106,106,106,0,0.0,30.69048550014486,32.943907750222934,39.40611659995739,31.062632122621785,1.2113266134292644
90,morning_ramp,100,100,100,0,0.0,30.681937499593914,31.98348949949832,33.10874955971486,30.86775191994093,2.2243522004373517
91,morning_ramp,102,102,102,0,0.0,30.821369499790308,33.44799904966749,35.61918915047499,31.160213323542564,2.665551388145105
92,morning_ramp,102,102,102,0,0.0,30.97227299986116,32.3275762004414,32.8798316004486,31.02861951965322,2.023659700080316
93,morning_ramp,113,113,113,0,0.0,31.046453000271867,32.029537800190155,33.159732559397526,31.108246203550266,1.2308089280850256
94,morning_ramp,114,114,114,0,0.0,30.906664000212913,32.41780329976791,36.756350960176874,31.200578394753776,1.1812589499641035
95,morning_ramp,110,110,110,0,0.0,30.82366450007612,32.18931634978617,32.89079779084204,30.963225509053288,1.2254671231403336
96,morning_ramp,109,109,109,0,0.0,31.035831999361108,33.090164399982314,34.587259760446614,31.263039577992323,3.1726629982586014
97,morning_ramp,117,117,117,0,0.0,30.868490999637288,32.70211439994455,35.19142731958709,31.03453822223723,1.199015161364514
98,morning_ramp,122,122,122,0,0.0,30.814420500064443,31.76708129990402,33.19115752025028,30.92321615574784,1.202664499214734
99,morning_ramp,113,113,113,0,0.0,30.898945000444655,31.922606800071662,35.31588575937347,31.05792096458226,1.2144203257776098
100,morning_ramp,122,122,122,0,0.0,30.853953000132606,32.385298249619154,34.75007600963182,31.05784283604303,1.1729101304354117
101,morning_ramp,127,127,127,0,0.0,30.82972599986533,33.418122199509526,37.29176803988594,31.254503007897537,2.469238111370942
102,morning_ramp,124,124,124,0,0.0,30.743586999960826,32.440145450300406,33.72672769993187,30.94172439513122,1.2167724820301373
103,morning_ramp,127,127,127,0,0.0,30.631602000539715,32.48466249942794,37.77775451966589,30.963344559080095,1.181424437163514
104,morning_ramp,132,132,132,0,0.0,30.7645739999316,33.60057410036461,38.35897584977829,31.209186515167005,1.279273062118591
105,morning_ramp,126,126,126,0,0.0,30.54699449967302,31.80694900038361,32.74155474991858,30.64536011113829,1.1318400158870645
106,morning_ramp,128,128,128,0,0.0,30.760492000354134,32.58801295014564,34.14329967008599,30.949446000029468,2.967741100155764
107,morning_ramp,135,135,135,0,0.0,30.630483999630087,31.770882999808236,32.50102807993244,30.755613333302016,1.2038391523674363
108,morning_ramp,135,135,135,0,0.0,30.782898000325076,32.06834419988809,36.58177776002048,30.937094992650263,1.221452248046262
109,morning_ramp,137,137,137,0,0.0,30.649088000245683,32.42034839931875,33.56994171987026,30.779116043753422,1.194631785620004
110,morning_ramp,136,136,136,0,0.0,30.68973849985923,32.85847724987434,35.9551833000296,30.986895463222616,1.2105676619285077
111,morning_ramp,146,146,146,0,0.0,30.75756700036436,33.40665549990263,34.71932144980201,31.1032893424603,2.963239051268829
112,morning_ramp,139,139,139,0,0.0,30.568808000680292,32.78304349987593,35.37648648030881,30.89250497840557,1.1929978854823275
113,morning_ramp,146,146,146,0,0.0,30.626681500052655,33.18470299996079,36.81687409989536,30.92549597259639,1.1817859865459468
114,morning_ramp,151,151,151,0,0.0,30.592479999540956,32.57816649920642,37.50951399979385,30.899529556294183,1.1445928876128164
115,morning_ramp,146,146,146,0,0.0,30.463396499726514,32.09006900010536,35.08478629996718,30.69457029452479,1.1246685273818002
116,morning_ramp,142,142,142,0,0.0,30.841715499718703,33.390501549592955,36.56067051978426,31.1202627535301,2.0433771509033245
117,morning_ramp,146,146,146,0,0.0,30.614195000453037,32.0763502495538,35.21543085053056,30.7611908287483,1.1835398358925886
118,morning_ramp,146,146,146,0,0.0,30.585799000164116,32.95577149992823,39.094214950091626,30.978282061655655,1.1881593361522391
119,morning_ramp,149,149,149,0,0.0,30.607414999394678,33.12487519997376,42.13121683980724,31.004770650987293,1.180494077016192
120,morning_ramp,150,150,150,0,0.0,30.696790000092733,32.77683244978107,38.3247691201813,31.056953246722212,1.17062496701692
121,morning_ramp,155,155,155,0,0.0,30.890091999935976,33.635492799567146,37.812284860392566,31.271987787136645,2.963323628773652
122,morning_ramp,157,157,157,0,0.0,30.586136000238184,32.24834140055464,35.519893400305584,30.83817901912133,1.2401776597471321
123,morning_ramp,160,160,160,0,0.0,30.585835500005487,32.62560485045469,42.446835420332704,31.047584706288944,1.0860325501198531
124,morning_ramp,166,166,166,0,0.0,30.80717549983092,37.60933550029222,90.61500269995122,33.30643765660619,1.3342026356895076
125,morning_ramp,168,168,168,0,0.0,30.81755900029748,34.957204850479684,40.707585650161505,31.428125113084857,1.1831844311473105
126,morning_ramp,170,170,170,0,0.0,30.683787999805645,32.880295700306306,34.43375327009562,30.983258817661195,3.0361092794009923
127,morning_ramp,166,166,166,0,0.0,30.65470949968585,33.93580625015602,39.995430850103716,31.138949054207206,1.2066245724327018
128,morning_ramp,173,173,173,0,0.0,30.67451299921231,34.41864920005173,46.50434407987632,31.341064520284487,1.184865363757126
129,morning_ramp,173,173,173,0,0.0,30.455297000116843,31.948645200100145,33.184995160554536,30.60848398843918,1.170670044120925
130,morning_ramp,167,167,167,0,0.0,30.659532999379735,32.75867480015222,37.16909892005789,30.877741377197363,1.2743186087391218
131,morning_ramp,176,176,176,0,0.0,30.62891050012695,34.04756749955595,40.18368425022345,31.21853645454435,2.532427341066068
132,morning_ramp,174,174,174,0,0.0,30.64041849984278,32.87816085039594,34.539713640515416,30.90520988503524,1.1919588066120923
133,morning_ramp,182,182,182,0,0.0,30.608810499870742,33.81184985046275,37.3970219495186,30.994263923115955,1.1773497338253947
134,morning_ramp,185,185,185,0,0.0,30.466367000371974,33.23707219988137,39.06860347990002,30.95627444862338,1.173451426984684
135,morning_ramp,178,178,178,0,0.0,30.509633500059863,32.56897255068907,34.5814402298856,30.74324900003018,1.161272905574151
136,morning_ramp,183,183,183,0,0.0,30.49739000016416,33.1887708000977,34.91166533989599,30.83844367213968,2.7282910864414602
137,morning_ramp,185,185,185,0,0.0,30.46065600028669,31.886039399978472,34.16349591967446,30.571798686498763,1.145379161971505
138,morning_ramp,184,184,184,0,0.0,30.388522499833925,32.555642200486545,34.257896510171115,30.62965604893812,1.1519965043589764
139,morning_ramp,181,181,181,0,0.0,30.369056000381534,33.19558299972414,36.05346480017033,30.770632038691485,1.1596561498663505
140,morning_ramp,183,183,183,0,0.0,30.56535799987614,32.73731220033369,35.53670879984566,30.80291562302909,1.1881216607434908
141,morning_ramp,202,202,202,0,0.0,31.00365049976972,35.12311580016103,38.05102439055191,31.813735341592572,2.2414695302359178
142,morning_ramp,199,199,199,0,0.0,30.59305300030246,32.938512100099615,34.155912140304295,30.855080477426302,1.3292821676259337
143,morning_ramp,195,195,195,0,0.0,30.603287999838358,33.46279319985115,34.670745399416774,30.881610235878608,1.1763812874050927
144,morning_ramp,202,202,202,0,0.0,30.584623999857286,33.81103664978582,35.25510591986858,30.929977613897503,1.316670623828031
145,morning_ramp,195,195,195,0,0.0,31.08889299983275,34.95711020004819,36.69787613967858,31.668382282119776,1.1654134643322325
146,morning_ramp,206,206,206,0,0.0,31.460818499908783,35.52959974967962,37.68452830013302,32.11502153398506,2.9295692697814957
147,morning_ramp,213,213,213,0,0.0,31.342431999291875,35.781410799972946,36.804340520720864,31.97648007510014,1.2050546863974887
148,morning_ramp,211,211,211,0,0.0,31.938214000547305,36.32733399990684,37.24266940034795,32.343471781994474,1.142503891060187
149,morning_ramp,206,206,206,0,0.0,30.577503999666078,32.09851024985255,33.207912250236404,30.73134597084876,1.2010264831587847
150,morning_ramp,219,219,219,0,0.0,37.837787000171375,44.01307940033803,91.90525278019776,38.81977857079901,1.155517595634592
151,morning_ramp,219,219,219,0,0.0,53.2693430004656,71.60142640050239,111.29040595988043,56.33446262099533,2.6921874592517265
152,morning_ramp,203,203,203,0,0.0,39.14658700068685,63.526039400130685,65.86091377992487,42.96478162565655,1.1799231216173212
153,morning_ramp,212,212,212,0,0.0,31.276883999908023,34.19328814998153,35.31666397007028,31.629401990598264,1.1732145855603449
154,morning_ramp,215,215,215,0,0.0,33.22071499951562,38.75444880022769,40.333344159716944,33.75600466975854,1.1779555144130427
155,morning_ramp,213,213,213,0,0.0,32.10416999991139,39.911495599881164,40.613390400430944,33.28305862911472,1.134328184161859
156,morning_ramp,222,222,222,0,0.0,45.845676999761054,58.02885795051225,59.47502004049056,46.01790851804892,2.6437126607106602
157,morning_ramp,213,213,213,0,0.0,40.7993050002915,57.545425400348904,60.03773843975068,42.199962760579936,1.1669825069475337
158,morning_ramp,228,228,228,0,0.0,49.980241999946884,76.44639575000838,111.55677106988111,53.459165359630816,1.1737147115582047
159,morning_ramp,233,233,233,0,0.0,120.87128599978314,184.7639451998475,203.41128003994527,123.8681003390298,1.1609616707573878
160,morning_ramp,217,217,217,0,0.0,156.1925699998028,161.46536140004173,210.30873904001055,157.52418123497696,1.1384548823116347
161,morning_ramp,233,233,233,0,0.0,189.09820899989427,246.70770780012393,280.9167203196557,192.7875233819546,2.8844455369835496
162,morning_ramp,225,225,225,0,0.0,257.5445579996085,310.4943257998457,330.710841359687,261.9717998399493,1.182788022197201
163,morning_ramp,235,235,235,0,0.0,331.51244999953633,394.0028101997086,416.70335695975155,332.6047776085227,1.2051155318658857
164,morning_ramp,238,238,238,0,0.0,429.7807030002332,496.0328422004295,510.96634433984946,427.7862579201763,1.1848450290017356
165,morning_ramp,247,247,247,0,0.0,522.933777999242,601.3292203998388,634.6701384402149,527.8106597449628,1.1831334857561158
166,morning_ramp,244,244,244,0,0.0,658.1482145002155,727.529078049929,764.3323175199566,658.0722840204864,2.7652269213376703
167,morning_ramp,235,235,235,0,0.0,766.9549579995874,834.3163036001898,856.5051290404335,771.6715391063692,1.178745525521663
168,morning_ramp,246,246,246,0,0.0,883.505385999797,969.7421932501129,989.312301100108,885.392658044688,1.1938151687900245
169,morning_ramp,234,234,234,0,0.0,980.9488245000466,1038.289576100351,1058.6906542099132,983.3598235556378,1.2068463947343844
170,morning_ramp,249,249,249,0,0.0,1094.9559470000167,1193.6404136002238,1208.0856028799462,1093.8581655662704,1.1629507833276875
171,morning_ramp,244,244,244,0,0.0,1242.2480019995419,1315.6294598499244,1350.9287183399374,1241.3653776639376,3.2806756830268564
172,morning_ramp,242,242,242,0,0.0,1368.3712125002785,1445.7759625998278,1468.5647983499803,1370.7725208429856,1.18600974947185
173,morning_ramp,243,243,243,0,0.0,1496.5991490007582,1568.3440846995836,1595.8153689602477,1495.0098207653753,1.2135991198192642
174,morning_ramp,244,244,244,0,0.0,1622.2768795000775,1696.9777571998748,1727.6257062797504,1623.7431615450823,1.2246918871824164
175,morning_ramp,260,260,259,1,0.0038461538461538464,1785.06630999982,1887.3881534504562,1921.0446440301257,1775.187206303823,1.4192088236086424
176,morning_ramp,244,244,244,0,0.0,1938.187479499902,2018.782775450154,2041.5997987097762,1939.3225994712877,3.086736977274995
177,morning_ramp,250,250,250,0,0.0,2082.071679999899,2152.793698550113,2192.9789976100983,2077.9822692400303,1.1864996499753033
178,morning_ramp,250,250,250,0,0.0,2223.116390999621,2319.4416300995726,2349.595431639973,2228.007146868036,1.1865959502301848
179,morning_ramp,251,251,251,0,0.0,2382.4519000008877,2468.8390289998097,2486.993857500238,2381.1585291155334,1.2107083225600945
180,business,266,266,266,0,0.0,2564.5329410003797,2673.5193110000637,2708.748391250583,2563.7966117406268,1.2146917504196608
181,business,262,262,262,0,0.0,2773.432800500359,2882.8765928494704,2917.974022210392,2774.012982759571,2.8728432474053984
182,business,264,264,264,0,0.0,2989.8846509995565,3101.640479550133,3130.8280499398097,2984.366995606103,1.3446548936826725
183,business,270,270,270,0,0.0,3219.431496999732,3352.515878900158,3373.8485674596723,3214.8647725222336,1.1819372501577163
184,business,258,258,258,0,0.0,3435.6371910002963,3526.311469300299,3563.4814147403267,3436.5983015077572,1.198317081480127
185,business,247,247,247,0,0.0,3594.4291709993195,3674.743655200018,3693.5020521000115,3592.96559561539,1.1832419633719837
186,business,251,251,251,0,0.0,3751.725522000015,3843.2919070000935,3860.111365499961,3745.528948067724,1.737545996093104
187,business,259,259,257,2,0.007722007722007722,3926.327991999642,4024.9482803997125,4053.5342016997856,3889.9557988918905,1.175034620155202
188,business,264,264,264,0,0.0,4130.049498000062,4252.4796147001325,4282.951257900077,4131.502178613663,1.1935113759136584
189,business,269,269,269,0,0.0,4374.289971000508,4494.742274000055,4543.123798199595,4375.40757175094,1.1857663361297455
190,business,259,259,259,0,0.0,4592.89484600049,4697.081527999762,4726.962560300071,4594.996838339773,1.1582909876779013
191,business,251,251,251,0,0.0,4770.425208000233,4857.993089499814,4888.0549925002015,4768.8607260478175,1.314201310833596
192,business,260,260,260,0,0.0,4945.395711000401,5044.471749950117,5074.134523149814,4945.4162587076935,1.2140473922045203
193,business,269,269,241,28,0.10408921933085502,5144.134491999466,5264.034805800293,5299.761978999777,5144.541674736069,1.1938807652768446
194,business,253,253,172,81,0.3201581027667984,5340.210706999642,5442.196329999933,5459.405990000014,5301.397440632385,1.1936329243326327
195,business,269,269,106,163,0.6059479553903345,5498.62172200028,5612.668643600227,5643.340413160222,5410.43151981412,1.2480743736887234
196,business,268,268,54,214,0.7985074626865671,5506.320208500256,5805.983975400022,5833.269000360106,5482.281692231325,2.8405433163243288
197,business,259,259,9,250,0.9652509652509652,5504.200140999274,5938.044342500052,5986.46273082004,5506.230220826228,1.1953927905778983
198,business,256,256,0,256,1.0,5511.901411499821,5957.0990182503465,5998.643176099995,5489.751459226553,1.2636867500077642
199,business,247,247,0,247,1.0,5447.116547000405,5958.070052100084,5998.882414659984,5148.033311485821,25.687716768970816
200,business,247,247,0,247,1.0,5174.840988000142,5949.033579800016,5989.387468379773,3450.3889884777295,1.214946595882793
201,business,245,245,14,231,0.9428571428571428,21.06404099959036,5460.698059599963,5779.727800680048,1241.1135905102128,3.0530363024809053
202,business,259,259,0,259,1.0,20.191454000269005,73.60335169987593,225.86311508008285,26.952205776094186,1.4104640711593672
203,business,262,262,0,262,1.0,20.245105500180216,70.04937630044839,223.28420938007184,25.748147370228004,1.2674422390318796
204,business,269,269,0,269,1.0,20.075600999916787,22.99906540010852,122.63417620015284,23.05509375097062,1.209408183785854
205,business,258,258,0,258,1.0,20.189233999644784,24.66190374952931,230.79556375987522,26.875335201566486,1.5171086072768958
206,business,268,268,0,268,1.0,20.281924000300933,24.035994600126287,47.543973810560914,22.496164761215272,3.12245684044683
207,business,253,253,0,253,1.0,20.254949999980454,21.838655799911066,25.212012680058237,20.47769319364191,1.2565904213261092
208,business,246,246,0,246,1.0,20.237378000274475,21.346621750353734,24.73401585025387,20.572091959340053,1.192801065144522
209,business,244,244,0,244,1.0,20.156683499862993,22.128848350484986,26.401608510341234,20.5196475697031,1.1411556472921802
210,business,250,250,8,242,0.968,20.24607700013803,22.219706399664574,32.649179580175755,20.90193814799204,1.2874858004579437
211,business,256,256,59,197,0.76953125,20.660817499901896,32.00437700002112,35.266630349860854,23.241247039038626,2.8975160003028577
212,business,267,267,136,131,0.49063670411985016,29.710438999245525,35.43775690041002,38.4949049001807,26.45104131085751,1.206035199083999
213,business,249,249,210,39,0.1566265060240964,35.0292779994561,55.29528679962823,61.23441360046854,35.17703464254065,1.1601393245655345
214,business,248,248,231,17,0.06854838709677419,99.01226849979139,134.03368839967698,139.37082730984002,95.12042040722874,1.1894846270934067
215,business,260,260,244,16,0.06153846153846154,206.29454549998627,256.5866569494119,259.2019781801355,194.16283358080435,1.2311119886817325
216,business,251,251,228,23,0.09163346613545817,287.3251579994758,313.06921350005723,318.8626324999859,263.8615533585516,3.6346868164400803
217,business,255,255,226,29,0.11372549019607843,336.7174309996699,374.41432930008887,377.9909233201215,306.93071090979583,1.1956038508287747
218,business,245,245,240,5,0.02040816326530612,409.6907060002195,469.8033665996263,475.33521899968036,408.0188772775431,1.2108971877751173
219,business,262,262,262,0,0.0,579.4908194998243,670.458071500525,725.7499667197317,582.5370308587494,1.1655080198579524
220,business,264,264,264,0,0.0,786.8430195003384,896.8260685496261,926.0197109902401,787.6832249129014,1.2283122697226643
221,business,260,260,260,0,0.0,981.9480749997638,1074.0721532505631,1120.613422380411,986.711669815388,3.4166288237884155
222,business,264,264,264,0,0.0,1192.2441705000892,1310.033151500238,1347.7032786799737,1198.4291119318007,1.1928170038117967
223,business,249,249,249,0,0.0,1386.6846410001017,1463.0269568002404,1502.320410080065,1388.147969361422,1.2138094229158014
224,business,241,241,241,0,0.0,1524.9815119996128,1591.5918529999544,1620.1606026001173,1525.4741717053887,1.1698542075464502
225,business,248,248,248,0,0.0,1655.1388090001637,1733.3711374499671,1767.891285550395,1654.0968304798482,1.1820844351404958
226,business,262,262,262,0,0.0,1827.652544999637,1950.3230306997466,1979.8735153999314,1829.8322074885293,3.396597738128548
227,business,251,251,251,0,0.0,2024.6545159998277,2111.6241639997497,2135.2189609997367,2024.779966533872,1.21548661536508
228,business,244,244,243,1,0.004098360655737705,2170.676792999984,2255.0922274499953,2276.7540424693834,2161.2188395450576,1.2053865184952883
229,business,243,243,243,0,0.0,2306.0152100006235,2387.014053200164,2408.309505899979,2306.579104213949,1.184837119126314
230,business,243,243,243,0,0.0,2429.848017999575,2495.3274341996803,2526.4386855197154,2426.9105408971213,1.1779470532928826
